"FM","KD_JENIS_TRANSAKSI","FG_PENGGANTI","NOMOR_FAKTUR","MASA_PAJAK","TAHUN_PAJAK","TANGGAL_FAKTUR","NPWP","NAMA","ALAMAT_LENGKAP","JUMLAH_DPP","JUMLAH_PPN","JUMLAH_PPNBM","IS_CREDITABLE"
"FM","01","0","0052143280956","3","2021","15/03/2021","027915818044000","PT CAKRA ANUGERAH PERKASA","","13500000","1350000","0","1"
"FM","01","0","0052143280992","3","2021","16/03/2021","027915818044000","PT CAKRA ANUGERAH PERKASA","","20197500","2019750","0","1"
"FM","01","0","0032146296070","3","2021","12/03/2021","014681381651000","PT OXYPLAST INDONESIA","","4650000","465000","0","1"
"FM","01","0","0022183016125","3","2021","10/03/2021","210914230432000","PT TUNAS CITRA PANDAWA","","81534091","8153409","0","1"
"FM","04","0","0032181759071","3","2021","09/03/2021","016412181015000","PT YAPINDO TRANSPORTAMA","","2322260","232226","0","1"
"FM","01","0","0042148117853","3","2021","16/03/2021","022754170076000","PT HIGIENIS INDONESIA","","981818","98182","0","1"
"FM","01","0","0042101931176","3","2021","31/03/2021","013034558073000","PT WARGA DJAJA","","65362500","6536250","0","1"
"FM","01","0","0042101931194","3","2021","29/03/2021","013034558073000","PT WARGA DJAJA","","3569091","356909","0","1"
"FM","01","0","0042101931094","3","2021","29/03/2021","013034558073000","PT WARGA DJAJA","","48223000","4822300","0","1"
"FM","01","0","0042101931083","3","2021","29/03/2021","013034558073000","PT WARGA DJAJA","","21289500","2128950","0","1"
"FM","01","0","0042101930961","3","2021","26/03/2021","013034558073000","PT WARGA DJAJA","","32727278","3272728","0","1"
"FM","01","0","0042101930922","3","2021","25/03/2021","013034558073000","PT WARGA DJAJA","","21580000","2158000","0","1"
"FM","01","0","0042101930769","3","2021","23/03/2021","013034558073000","PT WARGA DJAJA","","20232727","2023273","0","1"
"FM","01","0","0042101930674","3","2021","22/03/2021","013034558073000","PT WARGA DJAJA","","52912500","5291250","0","1"
"FM","01","0","0042101930672","3","2021","20/03/2021","013034558073000","PT WARGA DJAJA","","25290909","2529091","0","1"
"FM","01","0","0042101930667","3","2021","20/03/2021","013034558073000","PT WARGA DJAJA","","9500000","950001","0","1"
"FM","01","0","0042101930666","3","2021","20/03/2021","013034558073000","PT WARGA DJAJA","","97200000","9720000","0","1"
"FM","01","0","0042101930658","3","2021","19/03/2021","013034558073000","PT WARGA DJAJA","","5105455","510546","0","1"
"FM","01","0","0042101930657","3","2021","19/03/2021","013034558073000","PT WARGA DJAJA","","1985455","198546","0","1"
"FM","01","0","0042101930656","3","2021","19/03/2021","013034558073000","PT WARGA DJAJA","","2694545","269455","0","1"
"FM","01","0","0042101930515","3","2021","17/03/2021","013034558073000","PT WARGA DJAJA","","992727","99273","0","1"
"FM","01","0","0042101930475","3","2021","16/03/2021","013034558073000","PT WARGA DJAJA","","53742500","5374250","0","1"
"FM","01","0","0042101930357","3","2021","13/03/2021","013034558073000","PT WARGA DJAJA","","5105455","510546","0","1"
"FM","01","0","0042101930248","3","2021","10/03/2021","013034558073000","PT WARGA DJAJA","","69512500","6951250","0","1"
"FM","01","0","0042101930178","3","2021","08/03/2021","013034558073000","PT WARGA DJAJA","","5105455","510546","0","1"
"FM","01","0","0042101930142","3","2021","06/03/2021","013034558073000","PT WARGA DJAJA","","56066500","5606650","0","1"
"FM","01","0","0042101930141","3","2021","06/03/2021","013034558073000","PT WARGA DJAJA","","13446000","1344600","0","1"
"FM","01","0","0042101929857","3","2021","01/03/2021","013034558073000","PT WARGA DJAJA","","5105455","510546","0","1"
"FM","01","0","0042107077851","3","2021","24/03/2021","066254723033000","FERGUS WINATA / BINTANG ABADI","","5163636","516364","0","1"
"FM","04","0","0022158117190","3","2021","27/02/2021","719531386435000","PT INDOTAMA DOMESTIK LESTARI","","20420792","2042079","0","1"
"FM","04","0","0022158117279","3","2021","23/03/2021","719531386435000","PT INDOTAMA DOMESTIK LESTARI","","10186325","1018633","0","1"
"FM","01","0","0022138007268","3","2021","31/03/2021","739829067034000","PT JAYA KARYA STEELINDO","","2718182","271818","0","1"
"FM","01","0","0032166253105","3","2021","23/03/2021","032909442004000","FARBE PRIMA INDONESIA","","3619500","361950","0","1"
"FM","01","0","0032166253113","3","2021","25/03/2021","032909442004000","FARBE PRIMA INDONESIA","","7239000","723900","0","1"
"FM","01","0","0032148969720","3","2021","30/03/2021","015288806415000","PT CENTRAL SATRYAPERDANA.","","9104940","910494","0","1"
"FM","01","0","0032148969580","3","2021","26/03/2021","015288806415000","PT CENTRAL SATRYAPERDANA.","","3693021","369302","0","1"
"FM","01","0","0032148969380","3","2021","24/03/2021","015288806415000","PT CENTRAL SATRYAPERDANA.","","4090878","409088","0","1"
"FM","01","0","0032148969365","3","2021","23/03/2021","015288806415000","PT CENTRAL SATRYAPERDANA.","","19795000","1979500","0","1"
"FM","01","0","0032148969242","3","2021","19/03/2021","015288806415000","PT CENTRAL SATRYAPERDANA.","","2405000","240500","0","1"
"FM","04","1","0052117861199","3","2021","08/03/2021","027921816044000","CV MERAH JAYA","","2772000","277200","0","1"
"FM","01","0","0032148971131","4","2021","27/04/2021","015288806415000","PT CENTRAL SATRYAPERDANA.","","21774500","2177450","0","1"
"FM","01","0","0032148971135","4","2021","27/04/2021","015288806415000","PT CENTRAL SATRYAPERDANA.","","27713000","2771300","0","1"
"FM","01","0","0032148971228","4","2021","28/04/2021","015288806415000","PT CENTRAL SATRYAPERDANA.","","33651500","3365150","0","1"
"FM","01","0","0032148971111","4","2021","28/04/2021","015288806415000","PT CENTRAL SATRYAPERDANA.","","7322350","732235","0","1"
"FM","01","0","0032148971266","4","2021","29/04/2021","015288806415000","PT CENTRAL SATRYAPERDANA.","","333000","33300","0","1"
"FM","01","0","0032148971229","4","2021","28/04/2021","015288806415000","PT CENTRAL SATRYAPERDANA.","","2525534","252553","0","1"
"FM","01","0","0062104088714","4","2021","30/04/2021","013034558073000","PT WARGA DJAJA","","3812250","381225","0","1"
"FM","01","0","0052149940839","4","2021","27/04/2021","029887924037000","PT ABADI RAJAWALI SUKSES","","936400","93640","0","1"
"FM","01","0","0022138007768","4","2021","29/04/2021","739829067034000","PT JAYA KARYA STEELINDO","","3945455","394545","0","1"
"FM","01","0","0032181139268","4","2021","21/04/2021","026289280451000","PT GRAHA MITRA SEJATI","","831817","83181","0","1"
"FM","01","0","0032150006825","4","2021","23/04/2021","017745001415000","PT INDAHVARIA EKASELARAS","","15960000","1596000","0","1"
"FM","01","0","0042102412625","4","2021","29/04/2021","022885974451000","PT KARYA MANDIRI GUNA","","9900000","990000","0","1"
"FM","01","0","0032148971043","4","2021","26/04/2021","015288806415000","PT CENTRAL SATRYAPERDANA.","","21774500","2177450","0","1"
"FM","01","0","0032148970954","4","2021","23/04/2021","015288806415000","PT CENTRAL SATRYAPERDANA.","","5938500","593850","0","1"
"FM","01","0","0032148970341","4","2021","12/04/2021","015288806415000","PT CENTRAL SATRYAPERDANA.","","41569500","4156950","0","1"
"FM","01","0","0032148970916","4","2021","22/04/2021","015288806415000","PT CENTRAL SATRYAPERDANA.","","3959000","395900","0","1"
"FM","01","0","0042101932131","4","2021","23/04/2021","013034558073000","PT WARGA DJAJA","","7059891","705989","0","1"
"FM","01","0","0042101932182","4","2021","23/04/2021","013034558073000","PT WARGA DJAJA","","18755455","1875545","0","1"
"FM","01","0","0042101931651","4","2021","13/04/2021","013034558073000","PT WARGA DJAJA","","745000","74500","0","1"
"FM","01","0","0042116197791","4","2021","29/04/2021","027962547062000","PT MULTI VISCOMINDO","","2400300","240030","0","1"
"FM","01","0","0002113688775","4","2021","23/04/2021","010706570092000","PT COCA - COLA DISTRIBUTION INDONESIA","","804546","80455","0","1"
"FM","01","0","0052174679357","4","2021","14/04/2021","017214487032000","PT SINAR LAUT FASTINDO","","271177","27118","0","1"
"FM","01","0","0032134269678","4","2021","13/04/2021","017214487032000","PT SINAR LAUT FASTINDO","","1180546","118054","0","1"
"FM","01","0","0042139249619","4","2021","21/04/2021","027513241039000","PT DIGITAL PRIMA IMAGING","","2860000","286000","0","1"
"FM","01","0","0052159580401","4","2021","08/04/2021","013041108073000","PT ANEKA WARNA INDAH","","3409092","340909","0","1"
"FM","01","0","0052179390706","4","2021","09/04/2021","013041108073000","PT ANEKA WARNA INDAH","","1000000","100000","0","1"
"FM","01","0","0042107177744","4","2021","20/04/2021","023870306085000","PT INDO KREASI","","5800000","580000","0","1"
"FM","01","0","0032149945124","4","2021","19/04/2021","019629195418001","PT MAJAMAKMUR SUKSESMANDIRI","","6381818","638182","0","1"
"FM","01","0","0032148969878","4","2021","01/04/2021","015288806415000","PT CENTRAL SATRYAPERDANA.","","2355210","235521","0","1"
"FM","01","0","0032149835872","4","2021","20/04/2021","010709970414000","PT THREE ROYAL LIONS INDUSTRIAL","","17362620","1736262","0","1"
"FM","01","0","0042101931538","4","2021","08/04/2021","013034558073000","PT WARGA DJAJA","","8195000","819500","0","1"
"FM","01","0","0042101931445","4","2021","07/04/2021","013034558073000","PT WARGA DJAJA","","15272500","1527250","0","1"
"FM","01","0","0022134409477","4","2021","05/04/2021","017211236054000","PT ACE HARDWARE INDONESIA TBK","","477209","47721","0","1"
"FM","01","0","0042102412616","4","2021","15/04/2021","022885974451000","PT KARYA MANDIRI GUNA","","41400000","4140000","0","1"
"FM","01","0","0032189507906","4","2021","01/04/2021","313303505033000","PT PACIFIC JAYAMANDIRI","","16740000","1674000","0","1"
"FM","01","0","0042116982084","4","2021","15/04/2021","061077129041000","LAUW KIAN ONG/SUGENGPRANOTO","","53230400","5323040","0","1"
"FM","01","0","0042107077855","4","2021","06/04/2021","066254723033000","FERGUS WINATA / BINTANG ABADI","","8113636","811364","0","1"
"FM","01","0","0042107177692","4","2021","12/04/2021","023870306085000","PT INDO KREASI","","11600000","1160000","0","1"
"FM","04","0","0052153266169","4","2021","07/04/2021","027921816044000","CV MERAH JAYA","","348400","34840","0","1"
"FM","01","0","0012135620529","4","2021","01/04/2021","026710558034000","PT BINAR BESTARI BUANA","","4200000","420000","0","1"
"FM","01","0","0022153680930","4","2021","06/04/2021","013180328037000","PT ANEKA BARANG","","560000","56000","0","1"
"FM","01","0","0022124532035","4","2021","15/04/2021","017707068073000","PT HARTEKPRIMA LISTRINDO","","600000","60000","0","1"
"FM","01","0","0022174418983","4","2021","26/04/2021","011355542123000","PT DIPO INTERNASIONAL PAHALA OTOMOTIF","","286363637","28636363","0","1"
"FM","01","0","0012185297200","4","2021","30/04/2021","018200469026000","PT MEGAH PITA INDONESIA","","3702000","370200","0","1"
"FM","01","0","0052189928468","5","2021","07/05/2021","317989945451000","PT ALPHA GEMILANG MAKMUR","","24753750","2475375","0","1"
"FM","01","0","0052179392256","5","2021","04/05/2021","013041108073000","PT ANEKA WARNA INDAH","","2272728","227273","0","1"
"FM","01","0","0042139250222","5","2021","07/05/2021","027513241039000","PT DIGITAL PRIMA IMAGING","","2000000","200000","0","1"
"FM","01","0","0022153680955","5","2021","19/05/2021","013180328037000","PT ANEKA BARANG","","680000","68000","0","1"
"FM","01","0","0062104089277","5","2021","27/05/2021","013034558073000","PT WARGA DJAJA","","30387500","3038750","0","1"
"FM","01","0","0012185297226","5","2021","05/05/2021","018200469026000","PT MEGAH PITA INDONESIA","","2889000","288900","0","1"
"FM","01","0","0042107077880","5","2021","27/05/2021","066254723033000","FERGUS WINATA / BINTANG ABADI","","4454546","445454","0","1"
"FM","01","0","0052189928579","5","2021","28/05/2021","317989945451000","PT ALPHA GEMILANG MAKMUR","","105705000","10570500","0","1"
"FM","01","0","0042107177984","5","2021","28/05/2021","023870306085000","PT INDO KREASI","","11600000","1160000","0","1"
"FM","01","0","0052189928570","5","2021","27/05/2021","317989945451000","PT ALPHA GEMILANG MAKMUR","","14094000","1409400","0","1"
"FM","01","0","0032110414063","5","2021","24/05/2021","916727134034000","CV SUNPACK SEJAHTERA ABADI","","2220000","222000","0","1"
"FM","01","0","0062104089067","5","2021","21/05/2021","013034558073000","PT WARGA DJAJA","","8567500","856750","0","1"
"FM","01","0","0022174419033","5","2021","03/05/2021","011355542123000","PT DIPO INTERNASIONAL PAHALA OTOMOTIF","","107481818","10748182","0","1"
"FM","01","0","0022174419034","5","2021","03/05/2021","011355542123000","PT DIPO INTERNASIONAL PAHALA OTOMOTIF","","107481818","10748182","0","1"
"FM","01","0","0032148971501","5","2021","04/05/2021","015288806415000","PT CENTRAL SATRYAPERDANA.","","2365031","236503","0","1"
"FM","01","0","0012185297214","5","2021","03/05/2021","018200469026000","PT MEGAH PITA INDONESIA","","963000","96300","0","1"
"FM","01","0","0052189928398","5","2021","03/05/2021","317989945451000","PT ALPHA GEMILANG MAKMUR","","10619000","1061900","0","1"
"FM","01","0","0052189928382","5","2021","01/05/2021","317989945451000","PT ALPHA GEMILANG MAKMUR","","10619000","1061900","0","1"
"FM","01","0","0042102412631","5","2021","05/05/2021","022885974451000","PT KARYA MANDIRI GUNA","","10800000","1080000","0","1"
"FM","01","0","0062104088788","5","2021","04/05/2021","013034558073000","PT WARGA DJAJA","","4097500","409750","0","1"
"FM","01","0","0042107077872","5","2021","02/05/2021","066254723033000","FERGUS WINATA / BINTANG ABADI","","11050000","1105000","0","1"
"FM","01","0","0042116982106","5","2021","21/05/2021","061077129041000","LAUW KIAN ONG/SUGENGPRANOTO","","10500000","1050000","0","1"
"FM","01","0","0042116982105","5","2021","06/05/2021","061077129041000","LAUW KIAN ONG/SUGENGPRANOTO","","21750000","2175000","0","1"
"FM","01","0","0062129882778","5","2021","31/05/2021","027915818044000","PT CAKRA ANUGERAH PERKASA","","1972500","197250","0","1"
"FM","01","0","0002113734312","5","2021","24/05/2021","010706570092000","PT COCA - COLA DISTRIBUTION INDONESIA","","590909","59091","0","1"
"FM","01","0","0032148972088","5","2021","24/05/2021","015288806415000","PT CENTRAL SATRYAPERDANA.","","2383182","238318","0","1"
"FM","01","0","0032148971625","5","2021","06/05/2021","015288806415000","PT CENTRAL SATRYAPERDANA.","","3845688","384569","0","1"
"FM","01","0","0032148972438","5","2021","27/05/2021","015288806415000","PT CENTRAL SATRYAPERDANA.","","8001189","800119","0","1"
"FM","01","0","0032148972094","5","2021","24/05/2021","015288806415000","PT CENTRAL SATRYAPERDANA.","","37610500","3761050","0","1"
"FM","01","0","0052174680211","5","2021","31/05/2021","017214487032000","PT SINAR LAUT FASTINDO","","384300","38430","0","1"
"FM","01","0","0032180047020","5","2021","24/05/2021","020667374416000","PT PRIMA UTAMA MITRA ANDA","","87300000","8730000","0","1"
"FM","01","0","0032155573558","6","2021","26/03/2021","668690894542000","PT KAIROS JAYA SEJAHTERA",,"2559000","255900","0","1"
"FM","01","0","0062104089682","6","2021","07/06/2021","013034558073000","PT WARGA DJAJA","","7843500","784350","0","1"
"FM","01","0","0062104089674","6","2021","07/06/2021","013034558073000","PT WARGA DJAJA","","76318500","7631850","0","1"
"FM","01","0","0062104089485","6","2021","02/06/2021","013034558073000","PT WARGA DJAJA","","92173409","9217340","0","1"
"FM","01","0","0062129882820","6","2021","02/06/2021","027915818044000","PT CAKRA ANUGERAH PERKASA","","11046000","1104600","0","1"
"FM","01","0","0022183016657","6","2021","05/06/2021","210914230432000","PT TUNAS CITRA PANDAWA","","113123636","11312364","0","1"
"FM","01","0","0022183016659","6","2021","05/06/2021","210914230432000","PT TUNAS CITRA PANDAWA","","3545455","354545","0","1"
"FM","01","0","0022183016660","6","2021","05/06/2021","210914230432000","PT TUNAS CITRA PANDAWA","","21847091","2184709","0","1"
"FM","01","0","0042102412640","6","2021","11/06/2021","022885974451000","PT KARYA MANDIRI GUNA","","5500000","550000","0","1"
"FM","01","0","0062104090211","6","2021","18/06/2021","013034558073000","PT WARGA DJAJA","","14370909","1437090","0","1"
"FM","01","0","0042107077888","6","2021","10/06/2021","066254723033000","FERGUS WINATA / BINTANG ABADI","","11311364","1131136","0","1"
"FM","01","0","0042102412639","6","2021","10/06/2021","022885974451000","PT KARYA MANDIRI GUNA","","14400000","1440000","0","1"
"FM","01","0","0042102412638","6","2021","08/06/2021","022885974451000","PT KARYA MANDIRI GUNA","","29925000","2992500","0","1"
"FM","01","0","0022124532377","6","2021","07/06/2021","017707068073000","PT HARTEKPRIMA LISTRINDO","","11500000","1150000","0","1"
"FM","01","0","0062172890464","6","2021","22/06/2021","958843302418000","PT CROCODILE POWDER COATING INDONESIA","","7600000","760000","0","1"
"FM","01","0","0062104090540","6","2021","25/06/2021","013034558073000","PT WARGA DJAJA","","105110000","10511000","0","1"
"FM","01","0","0062104090539","6","2021","25/06/2021","013034558073000","PT WARGA DJAJA","","850325","85032","0","1"
"FM","01","0","0062104090254","6","2021","21/06/2021","013034558073000","PT WARGA DJAJA","","77812500","7781250","0","1"
"FM","01","0","0062151719263","6","2021","21/06/2021","023870306085000","PT INDO KREASI","","11000000","1100000","0","1"
"FM","01","0","0012185297447","6","2021","17/06/2021","018200469026000","PT MEGAH PITA INDONESIA","","14265000","1426500","0","1"
"FM","01","0","0062164768816","6","2021","16/06/2021","848994083066000","PT EFRATA OPTIMA KAIROSINDO","","425000","42500","0","1"
"FM","01","0","0032189508067","6","2021","15/06/2021","313303505033000","PT PACIFIC JAYAMANDIRI","","1431818","143182","0","1"
"FM","01","0","0032189508060","6","2021","09/06/2021","313303505033000","PT PACIFIC JAYAMANDIRI","","1972727","197273","0","1"
